orf_length_med	shannon_slope	at_skew	gc_skew	max_direction	status
-126.5	0	0.276979075258	0.79665920209	17	0
-140.0	0	0.188618504834	1.03215386794	17	0
-140.0	0	0.0774362921401	0.696934194807	17	0
-140.0	0	0.744236128245	0.81567305427	17	0
-149.0	0	0.86908634637	0.63804646931	18	0
-149.0	0	1.23767715357	0.39115553922	19	0
-164.0	0	1.6125464768	0.362270320827	20	0
-164.0	0	1.19996888926	0.103596047177	21	0
-173.0	0	1.97608851928	0.00163803684737	21	0
-179.0	0	1.83597366366	0.015377493504	21	0
-185.0	0	1.60899269586	0.0211305409423	21	0
-185.0	0	1.68151230478	0.0349743931147	21	0
-185.0	0	2.43592861398	0.149650646276	21	0
-207.5	0	2.81113759422	0.118341621255	21	0
-185.0	0	1.94478158492	0.324035786049	20	0
-179.0	0	1.87176230669	0.432276215269	21	0
-179.0	0	2.63589656267	0.379053999133	22	0
-173.0	0	3.68301331258	0.69938219902	23	0
-179.0	0	4.50102773557	0.666562129702	24	0
-185.0	0	5.102091452	0.809693246729	25	0
-179.0	0	4.2143384212	1.18344667165	26	0
-179.0	0	4.42822042489	1.38172877376	27	0
-179.0	0	4.17714789306	1.56057523171	28	0
-173.0	0	4.09245726829	1.72357281843	29	0
-171.5	0	4.27541871045	1.77205059637	29	0
-171.5	0	5.05427380857	1.96785080353	29	0
-171.5	0	5.03440504029	2.03498746919	29	0
-171.5	0	5.44258718576	2.13681506266	29	0
-171.5	0	5.3622262802	2.05109993765	29	0
-173.0	0	4.27755534649	1.88923588739	29	0
-179.0	0	5.09657680562	2.06925148244	29	0
-179.0	0	4.82156595679	2.01326898548	29	0
-171.5	0	5.03862705118	2.14708280558	28	0
-162.5	0	4.8951993802	2.20014539828	27	0
-143.0	0	6.21733660407	2.29185032923	26	0
-143.0	0	4.74050443142	2.33087706221	25	0
-125.0	0	3.71249795703	2.14659655329	24	0
-125.0	0	3.45435272282	2.21281470127	23	0
-86.0	0	3.46379923971	2.14665614852	22	0
-86.0	0	4.19073827276	2.33592939903	21	0
-86.0	0	4.42113476358	2.18864747903	21	0
-48.5	0	5.10917375901	1.98161493959	21	0
-17.0	0	5.73724588153	2.42426083372	21	0
-48.5	0	5.78491129568	2.62052568646	21	0
-48.5	0	5.55296619281	2.68728105617	21	0
-86.0	0	4.73868928439	3.21633988949	21	0
-48.5	0	4.30613460843	3.30371384081	21	0
-17.0	0	4.19673653794	3.6855589531	21	0
59.5	0	3.68191839459	3.63047968757	21	0
59.5	0	4.06726544756	3.47030336597	21	0
113.5	0	3.37118776242	3.55732935689	21	0
119.5	0	2.4630132494	3.70696317797	20	0
