orf_length_med	shannon_slope	at_skew	gc_skew	max_direction	status
-136.5	0	0.29135852834882947	0.051020102496670175	13	0
-177	0	0.5430096072187941	0.28516274851959794	13	0
-136.5	0	0.9081187852214727	0.26418750797453905	13	0
-96	0	1.430860407887047	0.25270109458433815	13	0
-183.0	0	1.0610236156088306	0.07542398400284266	13	0
-177	0	0.19013244637437263	0.09904557949093312	13	0
-136.5	0	0.6471544841026952	0.034007836574955784	13	0
-21	0	0.4327266165419101	0.10397126349506686	13	0
-111.0	0	0.28227630000384074	0.07811460484744472	13	0
-96	0	0.37848673402091215	0.41217595280308966	13	0
-111.0	0	0.616898874542721	0.4583273621008615	13	0
-87	0	0.4913247835256199	0.555528760165524	13	0
-111.0	0	1.0313924109565635	0.3844350582149867	13	0
-126	0	0.9008684607158165	0.40771161624177177	13	0
-151.5	0	1.482187369160039	0.4505923646103038	13	0
-96	0	0.7918593449227597	0.47159968125147367	13	0
-151.5	0	0.20782193757407225	0.8015239380517268	13	0
-126	0	0.07200250734599528	0.805943924439877	14	0
-151.5	0	0.4982051307340334	0.8546090424999551	15	0
-96	0	0.1716854734948488	0.7748032640109613	16	0
-151.5	0	0.1056271044168026	0.9132934597400573	17	0
-177.0	0	0.07096830952311768	1.0998637595536813	17	0
-177.0	0	0.14255651598611666	0.8423914633272458	17	0
-177.0	0	0.6554412636467282	0.9419028640974092	17	0
-168.0	0	0.7653298857757931	0.8229324718192814	18	0
-168.0	0	1.1161065351664414	0.6261479384030071	19	0
-177.0	0	1.30683663984927	0.6098994213950389	20	0
-177.0	0	1.4262013423711084	0.6013057860042567	20	0
-183.0	0	0.8567015162514746	0.5447005692626016	20	0
-177.0	0	1.448841001822301	0.5178719670560775	20	0
-168.0	0	1.81545288184923	0.741404392175151	20	0
-177.0	0	1.3169635411231313	0.7404692875507903	20	0
-177.0	0	0.8887568809097489	0.8624108567402238	20	0
-177.0	0	1.1355815818335364	0.9010306575029106	21	0
-205.5	0	1.7954703832202765	0.8486230541739161	22	0
-177.0	0	1.7787447569730335	0.9770156938503506	23	0
-177.0	0	2.28247838369043	1.0332590305682974	24	0
-177.0	0	2.307526805492523	1.0816769415928216	25	0
-175.5	0	2.6946092754131965	1.3686473535725696	26	0
-177.0	0	3.252218876816154	1.4546792182258186	27	0
-177.0	0	3.938537509676328	1.6558999884273644	28	0
-177.0	0	3.5822304277799457	1.8484089047449779	29	0
-177.0	0	3.6662242470138704	1.9504573922449158	29	0
-175.5	0	3.6638943053730633	2.0612806108121244	29	0
-166.5	0	3.201523613869844	2.0341206158535843	29	0
-166.5	0	4.236319473402519	2.08385593542109	29	0
-166.5	0	4.78960560784112	2.116518877229977	29	0
-175.5	0	4.071384028882391	2.2529645736115875	29	0
-177.0	0	4.019247722033764	2.3165032189234664	29	0
