orf_length_med	shannon_slope	at_skew	gc_skew	max_direction	status
441.0	0	0.7990347366378533	0.8998860196618609	19	0
366	0	0.8479106147606619	0.9206962836967596	20	0
355.5	0	0.833945607573484	0.9597583601555348	21	0
516	0	0.906131035064633	0.9479281303540917	22	0
355.5	0	0.6989796950240232	0.8753066686588227	22	0
345	0	0.8284103661772917	0.8465769735564334	22	0
355.5	0	0.8747046749686139	0.8679460021146124	22	0
366	0	0.8822756323643333	0.9145784907922149	22	0
273.0	0	0.90436848001897	0.8944694319061958	22	0
201	0	0.9697334415616674	0.8792105036032888	22	0
178.5	0	0.9969839697508049	0.8943734969469814	22	0
201	0	1.0526034489379004	0.8864781553675916	22	0
178.5	0	1.1009008107981388	0.8850756681078367	22	0
201	0	1.0625521365351502	0.8729619577029224	22	0
178.5	0	1.1054793242933907	0.8942915954887417	22	0
219	0	1.1282555183833025	0.8799957268127377	22	0
178.5	0	1.1579440878328782	0.8380998131680402	22	0
156	0	1.2028150411691447	0.783526210945519	22	0
100.5	0	1.2582810213356124	0.7971889345661071	22	0
156	0	1.2643288152471055	0.7442152445378759	22	0
100.5	0	1.281629160396555	0.7184365208009099	22	0
100.5	0	1.3027646739321603	0.6883111611537324	23	0
100.5	0	1.2903483526590294	0.6925148182118561	24	0
100.5	0	1.3070522474081783	0.676474651052432	25	0
100.5	0	1.3129294287136337	0.7028024776255567	25	0
100.5	0	1.324702299566133	0.7331747445362693	25	0
34.5	0	1.3195129480685512	0.7021733938875964	25	0
90.0	0	1.3173464096777814	0.6860259675178171	25	0
22.5	0	1.3319498614686271	0.7111149749786674	24	0
-1.5	0	1.3436355922462735	0.7100561501523509	23	0
-1.5	0	1.414919497523065	0.7348349641886835	22	0
22.5	0	1.5044241581683162	0.784908114887769	21	0
-1.5	0	1.5584000895561898	0.7789777466904095	20	0
-33.0	0	1.6187833456027307	0.8342781343732154	19	0
-54.0	0	1.6094625586229614	0.8555149355904141	18	0
-54.0	0	1.6142616592402534	0.8442301549365578	17	0
-54.0	0	1.5561612704556647	0.8250106526082503	16	0
-79.5	0	1.6013587773781455	0.8650579449695708	15	0
-67.5	0	1.621366109082578	0.8785769506687456	14	0
-67.5	0	1.6125854710468863	0.8846861456672537	13	0
-67.5	0	1.6144906846250477	0.8932115975575928	13	0
-67.5	0	1.601722837555841	0.8818966754631056	13	0
-115.5	0	1.6179199460630285	0.8845144136480925	13	0
-115.5	0	1.5416340468574554	0.8844782392796617	13	0
-115.5	0	1.6689716822370748	0.9086447861087015	13	0
-67.5	0	1.6088704824855329	0.9295316970888978	13	0
-115.5	0.06723001380481636	1.566817242188055	0.9155688947061921	13	0
-67.5	0.06712358715710574	1.5758762798027623	0.9015983522244373	13	0
-90.0	0.06713893886555458	1.5227363357545478	0.9194675316919424	13	0
-37.5	0.06653637287916177	1.4951732042114592	0.9446298722047586	13	0
-90.0	0.06658645331321197	1.4697578343385287	0.9362809864318772	13	0
-37.5	0.06647994845370496	1.431802976340559	0.9673034824257706	14	0
-37.5	0.06671877285671077	1.4223929688095898	0.9980671792732997	15	0
-37.5	0.06675505223547445	1.4883437386283767	1.0377377595785728	16	0
-22.5	0.06665571984715457	1.4899847293573085	1.0557851174453656	17	0
-22.5	0.06668450291021492	1.4953305618986774	1.084434352602382	17	0
-22.5	0.06671936563507956	1.5209268254663972	1.191402038765754	17	0
-22.5	0.06671936563507956	1.5182170472344034	1.2541492230598452	17	0
-7.5	0.0663114163576055	1.4488003321270393	1.2291791786245834	17	0
0.0	0.06616192297708365	1.442332351894617	1.2833842713786392	17	0
0.0	0.06620482313831823	1.363188366091203	1.3231675156055973	18	0
0.0	0.06614805479991823	1.3084383396922143	1.3638933965062094	18	0
0.0	0.06615018600585747	1.3152609295285993	1.3653065121052455	18	0
0.0	0.06611777787487941	1.2505367407951575	1.3301006046786101	18	0
0.0	0.06602276761613877	1.1908099639261929	1.303901052027434	18	0
0.0	0.06602484894692659	1.2332458099051686	1.2251044686984698	18	0
0.0	0.06592534878545014	1.2622108343681733	1.2155081647117734	18	0
0.0	0.06592637030684076	1.2283370256217314	1.2123826516318539	18	0
19.5	0.06578227014170646	1.158464219871864	1.1654553089862711	18	0
64.5	0.06568038763117931	1.159416431009135	1.1543458520146963	19	0
153.0	0.06562222080778699	1.1534599138816628	1.1372432079776151	19	0
